symbol,market,ok,currentPrice,current_price,last_price,priceTime,priceSource,source,priceSourceType,priceSourceFile,priceSourceDate,kis_quote_success,quote_available,error,updated_at,prevClose,changePct
SMH,us,true,589.12,589.12,589.12,2026-08-14 05:00:00 KST,Finnhub 현재가,Finnhub 현재가,kis_snapshot,reports/kis_current_price_us.csv,2026-08-14 05:00:00 KST,true,true,,2026-08-14 06:46:40 KST,584.83,0.7335
SMR,us,true,9.85,9.85,9.85,2026-08-14 05:00:00 KST,Finnhub 현재가,Finnhub 현재가,kis_snapshot,reports/kis_current_price_us.csv,2026-08-14 05:00:00 KST,true,true,,2026-08-14 06:46:40 KST,9.59,2.7112
SNDK,us,true,1546.845,1546.845,1546.845,2026-08-14 06:46:23 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-14 06:46:23 KST,true,true,,2026-08-14 06:46:40 KST,1344.29,
SNOW,us,true,337.38,337.38,337.38,2026-08-14 05:00:00 KST,Finnhub 현재가,Finnhub 현재가,kis_snapshot,reports/kis_current_price_us.csv,2026-08-14 05:00:00 KST,true,true,,2026-08-14 06:46:40 KST,332.26,1.541
SOUN,us,true,7.45,7.45,7.45,2026-08-14 06:46:25 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-14 06:46:25 KST,true,true,,2026-08-14 06:46:40 KST,7.4,
SOXX,us,true,552.49,552.49,552.49,2026-08-14 06:46:25 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-14 06:46:25 KST,true,true,,2026-08-14 06:46:40 KST,546.61,
SPY,us,true,778.02,778.02,778.02,2026-08-14 06:46:26 KST,KIS 해외 현재가 · AMS,KIS 해외 현재가 · AMS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-14 06:46:26 KST,true,true,,2026-08-14 06:46:40 KST,772.49,
STX,us,true,930.0,930.0,930.0,2026-08-14 06:46:27 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-14 06:46:27 KST,true,true,,2026-08-14 06:46:40 KST,878.21,
TEM,us,true,54.2539,54.2539,54.2539,2026-08-14 06:46:27 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-14 06:46:27 KST,true,true,,2026-08-14 06:46:40 KST,54.61,
TER,us,true,413.23,413.23,413.23,2026-08-14 06:46:28 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-14 06:46:28 KST,true,true,,2026-08-14 06:46:40 KST,402.74,
TLT,us,true,82.5997,82.5997,82.5997,2026-08-14 06:46:29 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-14 06:46:29 KST,true,true,,2026-08-14 06:46:40 KST,82.11,
TMDX,us,true,89.54,89.54,89.54,2026-08-14 06:46:29 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-14 06:46:29 KST,true,true,,2026-08-14 06:46:40 KST,87.02,
TSLA,us,true,341.7,341.7,341.7,2026-08-14 06:46:30 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-14 06:46:30 KST,true,true,,2026-08-14 06:46:40 KST,327.51,
TSM,us,true,433.1368,433.1368,433.1368,2026-08-14 06:46:30 KST,KIS 해외 현재가 · NYS,KIS 해외 현재가 · NYS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-14 06:46:30 KST,true,true,,2026-08-14 06:46:40 KST,429.15,
VRT,us,true,287.07,287.07,287.07,2026-08-14 05:00:00 KST,Finnhub 현재가,Finnhub 현재가,kis_snapshot,reports/kis_current_price_us.csv,2026-08-14 05:00:00 KST,true,true,,2026-08-14 06:46:40 KST,288.36,-0.4474
