date,open,high,low,close,volume,source
2016-09-27,256.16,259.87,255.16,259.57,58700000,yfinance
2016-09-28,259.32,259.46,257.96,258.21,59200000,yfinance
2016-09-29,259.6,260.95,259.6,260.35,65400000,yfinance
2016-09-30,258.3,258.91,257.29,257.49,74900000,yfinance
2016-10-04,259.51,259.74,258.55,259.18,62600000,yfinance
2016-10-05,257.51,259.49,256.67,258.99,58000000,yfinance
2016-10-06,261.6,261.68,259.65,261.13,64900000,yfinance
2016-10-07,261.17,261.53,259.73,260.06,62400000,yfinance
2016-10-10,258.85,260.71,257.68,260.31,74100000,yfinance
2016-10-11,259.29,260.4,255.93,256.15,68800000,yfinance
2016-10-12,254.69,256.67,254.56,256.2,62700000,yfinance
2016-10-13,256.19,256.6,253.79,253.93,58500000,yfinance
2016-10-14,254.7,255.91,254.66,255.09,61600000,yfinance
2016-10-17,255.9,257.07,253.71,256.19,55200000,yfinance
2016-10-18,256.17,258.04,255.99,257.98,59100000,yfinance
2016-10-19,257.25,259.67,257.17,258.21,62100000,yfinance
2016-10-20,258.55,259.28,257.8,258.41,60700000,yfinance
2016-10-21,258.16,258.39,256.82,257.26,52600000,yfinance
2016-10-24,257.83,259.48,257.76,259.48,53700000,yfinance
2016-10-25,258.79,258.92,257.82,258.57,68900000,yfinance
2016-10-26,257.73,257.73,254.13,255.52,65600000,yfinance
2016-10-27,256.25,256.99,255.62,256.66,68400000,yfinance
2016-10-28,256.45,257.3,255.89,256.53,53200000,yfinance
2016-10-31,255.6,256.66,255.21,255.93,59100000,yfinance
2016-11-01,255.35,256.3,253.51,255.99,71600000,yfinance
2016-11-02,254.27,254.77,252.33,252.83,67100000,yfinance
2016-11-03,252.44,253.74,251.72,252.9,56200000,yfinance
2016-11-04,252.85,253.29,251.86,252.57,44600000,yfinance
2016-11-07,254.79,255.42,254.0,254.6,49000000,yfinance
2016-11-08,256.2,256.31,254.1,255.26,46900000,yfinance
2016-11-09,255.83,257.03,246.51,249.67,123200000,yfinance
2016-11-10,253.8,255.31,252.64,255.31,119300000,yfinance
2016-11-11,252.93,253.88,251.9,251.99,101500000,yfinance
2016-11-14,251.59,252.36,250.0,250.01,100400000,yfinance
2016-11-15,250.39,250.93,249.18,249.2,87800000,yfinance
2016-11-16,250.93,251.54,250.23,250.32,80000000,yfinance
2016-11-17,249.62,250.86,248.71,250.46,67400000,yfinance
2016-11-18,250.9,251.02,249.23,250.21,78500000,yfinance
2016-11-21,249.7,250.8,248.93,249.51,55400000,yfinance
2016-11-22,250.85,252.85,250.47,252.37,62500000,yfinance
2016-11-23,253.09,254.71,252.22,253.66,68300000,yfinance
2016-11-24,253.22,253.71,251.44,252.03,53600000,yfinance
2016-11-25,252.19,252.84,251.64,252.26,44600000,yfinance
2016-11-28,252.46,253.63,250.87,252.96,45900000,yfinance
2016-11-29,252.98,253.63,252.32,252.91,50800000,yfinance
2016-11-30,253.2,255.0,252.86,254.26,67900000,yfinance
2016-12-01,254.84,255.23,254.06,254.48,59300000,yfinance
2016-12-02,253.93,254.22,252.06,252.88,55100000,yfinance
2016-12-05,252.12,253.04,251.52,252.14,50400000,yfinance
2016-12-06,253.88,256.27,253.85,255.63,61500000,yfinance
2016-12-07,256.57,257.05,255.96,256.34,54700000,yfinance
2016-12-08,258.79,262.0,258.63,262.0,74300000,yfinance
2016-12-09,261.24,261.29,260.34,260.91,58400000,yfinance
2016-12-12,261.59,261.69,259.89,260.72,57000000,yfinance
2016-12-13,260.38,261.72,260.08,261.63,78000000,yfinance
2016-12-14,262.64,262.86,261.12,262.0,55900000,yfinance
2016-12-15,259.9,262.08,259.82,261.45,55000000,yfinance
2016-12-16,261.59,262.91,261.16,262.56,60500000,yfinance
2016-12-19,262.03,263.22,261.86,261.93,47000000,yfinance
2016-12-20,262.78,263.26,262.14,262.59,51200000,yfinance
2016-12-21,263.76,264.42,262.1,262.1,62200000,yfinance
2016-12-22,262.71,262.92,261.66,261.97,53400000,yfinance
2016-12-23,262.1,262.26,261.3,261.61,46500000,yfinance
2016-12-27,262.35,262.85,261.79,262.49,52500000,yfinance
2016-12-28,259.65,260.59,259.52,259.7,54300000,yfinance
2016-12-29,259.02,260.04,258.62,260.01,48700000,yfinance
2017-01-03,261.55,263.0,260.72,262.97,61800000,yfinance
2017-01-04,263.19,263.27,262.47,263.12,68800000,yfinance
2017-01-05,262.88,262.94,261.64,261.98,78800000,yfinance
2017-01-06,263.01,263.61,262.66,263.2,56600000,yfinance
2017-01-09,263.83,264.55,263.34,263.74,59200000,yfinance
2017-01-10,263.15,263.88,262.83,263.73,60700000,yfinance
2017-01-11,264.24,268.91,264.18,268.15,76600000,yfinance
2017-01-12,268.48,269.95,267.93,269.95,70700000,yfinance
2017-01-13,268.34,268.68,267.66,267.91,61600000,yfinance
2017-01-16,267.71,268.53,265.37,266.15,63900000,yfinance
2017-01-17,266.65,268.53,266.33,267.37,64800000,yfinance
2017-01-18,267.64,267.96,265.37,267.08,56700000,yfinance
2017-01-19,269.3,270.01,266.39,267.7,59500000,yfinance
2017-01-20,266.45,267.35,266.18,266.52,55400000,yfinance
2017-01-23,266.77,267.84,265.53,267.12,56700000,yfinance
2017-01-24,267.79,268.25,266.24,267.3,54300000,yfinance
2017-01-25,268.65,269.04,267.28,268.15,63400000,yfinance
2017-01-26,269.15,271.21,268.47,270.48,70100000,yfinance
2017-01-31,269.61,270.0,268.09,268.09,69700000,yfinance
2017-02-01,269.16,269.97,268.87,269.56,65900000,yfinance
2017-02-02,269.63,271.25,268.01,268.49,76700000,yfinance
2017-02-03,269.1,269.62,267.37,268.85,71600000,yfinance
2017-02-06,270.65,271.08,268.75,269.49,71600000,yfinance
2017-02-07,269.52,269.68,268.51,268.97,71300000,yfinance
2017-02-08,268.51,268.56,265.76,267.72,64600000,yfinance
2017-02-09,267.99,268.91,267.21,267.69,72700000,yfinance
2017-02-10,269.04,269.72,268.43,268.66,83100000,yfinance
2017-02-13,268.48,268.85,267.88,268.81,71100000,yfinance
2017-02-14,268.82,269.34,267.05,267.9,68600000,yfinance
2017-02-15,267.64,269.47,267.06,268.81,75700000,yfinance
2017-02-16,269.48,270.22,268.32,268.93,65400000,yfinance
2017-02-17,267.6,269.02,267.6,268.84,59800000,yfinance
2017-02-20,269.41,269.92,268.57,269.73,54500000,yfinance
2017-02-21,269.9,273.13,269.7,272.11,61700000,yfinance
2017-02-22,272.61,273.15,271.96,272.85,64600000,yfinance
2017-02-23,272.61,273.18,272.18,272.89,64500000,yfinance
2017-02-24,272.61,272.84,269.76,270.38,116700000,yfinance
2017-02-27,270.35,270.62,268.72,268.97,81100000,yfinance
2017-02-28,269.27,270.62,269.1,270.06,88900000,yfinance
2017-03-02,272.14,273.34,271.35,272.65,105800000,yfinance
2017-03-03,271.03,271.48,268.77,269.77,78100000,yfinance
2017-03-06,269.07,270.74,268.36,270.41,72100000,yfinance
2017-03-07,270.22,272.45,269.96,271.87,69500000,yfinance
2017-03-08,271.65,273.21,271.32,272.29,68200000,yfinance
2017-03-09,272.73,272.97,271.56,271.62,71700000,yfinance
2017-03-10,271.08,273.0,270.24,272.29,67600000,yfinance
2017-03-13,273.03,276.25,272.79,275.41,72100000,yfinance
2017-03-14,276.8,278.2,276.51,277.89,80700000,yfinance
2017-03-15,276.91,278.22,276.78,277.89,72400000,yfinance
2017-03-16,280.99,281.35,279.26,280.11,86700000,yfinance
2017-03-17,280.02,281.95,279.65,281.86,86600000,yfinance
2017-03-20,281.08,281.16,280.0,280.75,59300000,yfinance
2017-03-21,281.54,284.4,281.23,283.84,82800000,yfinance
2017-03-22,281.07,282.66,280.85,282.63,89300000,yfinance
2017-03-23,283.29,284.38,282.58,282.81,76400000,yfinance
2017-03-24,282.66,284.0,281.49,282.31,71000000,yfinance
2017-03-27,281.1,281.79,279.98,280.36,70900000,yfinance
2017-03-28,281.85,282.24,280.5,281.25,62600000,yfinance
2017-03-29,282.52,282.54,281.27,281.86,68200000,yfinance
2017-03-30,282.44,283.11,280.95,281.66,58300000,yfinance
2017-03-31,282.03,282.09,280.63,280.64,59400000,yfinance
2017-04-03,281.51,282.35,280.85,281.6,56500000,yfinance
2017-04-04,281.25,281.77,280.32,280.92,59600000,yfinance
2017-04-05,280.99,281.36,278.76,280.74,72400000,yfinance
2017-04-06,279.57,279.81,278.2,279.47,56800000,yfinance
2017-04-07,279.64,279.82,277.63,279.01,65100000,yfinance
2017-04-10,278.69,278.69,276.5,277.21,59900000,yfinance
2017-04-11,276.55,277.46,275.01,275.49,59400000,yfinance
2017-04-12,276.11,276.43,275.28,276.21,57600000,yfinance
2017-04-13,276.38,279.12,275.66,279.12,74100000,yfinance
2017-04-17,278.06,279.06,277.49,278.1,47700000,yfinance
2017-04-18,279.36,279.42,277.05,278.23,54700000,yfinance
2017-04-19,277.66,278.07,275.97,276.49,65300000,yfinance
2017-04-20,276.32,278.04,275.75,277.76,69500000,yfinance
2017-04-21,279.44,280.89,278.8,280.05,60400000,yfinance
2017-04-24,281.66,282.04,280.81,281.96,68100000,yfinance
2017-04-25,282.17,285.47,282.0,285.41,77000000,yfinance
2017-04-26,286.04,287.22,285.79,286.78,84100000,yfinance
2017-04-27,285.8,287.76,285.52,287.34,83500000,yfinance
2017-04-28,288.51,289.02,286.76,287.21,78800000,yfinance
2017-05-02,288.6,291.12,288.39,289.65,69800000,yfinance
2017-05-04,290.53,292.47,290.53,292.47,65000000,yfinance
2017-05-08,292.95,299.86,292.66,299.86,102000000,yfinance
2017-05-10,299.81,304.26,295.53,296.19,128100000,yfinance
2017-05-11,297.25,300.22,296.35,299.75,111200000,yfinance
2017-05-12,299.78,300.1,297.84,298.25,74400000,yfinance
2017-05-15,298.54,299.84,297.51,298.87,58700000,yfinance
2017-05-16,301.25,301.65,298.05,299.67,97300000,yfinance
2017-05-17,299.02,299.95,297.9,299.34,77800000,yfinance
2017-05-18,296.34,298.78,295.66,298.47,83300000,yfinance
2017-05-19,298.26,299.1,297.44,298.08,74800000,yfinance
2017-05-22,299.76,300.7,298.98,300.63,71100000,yfinance
2017-05-23,301.44,303.7,300.41,301.36,76600000,yfinance
2017-05-24,302.32,302.79,301.23,301.71,112000000,yfinance
2017-05-25,302.83,305.34,302.18,305.22,100100000,yfinance
2017-05-26,305.41,308.51,305.07,306.96,98100000,yfinance
2017-05-29,307.98,309.32,305.13,306.52,106000000,yfinance
2017-05-30,306.89,306.99,303.11,304.59,94100000,yfinance
2017-05-31,303.79,306.18,303.64,304.67,114700000,yfinance
2017-06-01,304.74,305.3,302.99,304.03,77200000,yfinance
2017-06-02,305.34,308.01,305.27,307.83,94000000,yfinance
2017-06-05,308.52,308.59,306.79,307.33,76100000,yfinance
2017-06-07,306.94,307.59,305.42,305.68,88000000,yfinance
2017-06-08,305.7,306.87,304.17,306.25,126100000,yfinance
2017-06-09,307.51,310.02,307.17,309.38,118700000,yfinance
2017-06-12,307.74,308.31,305.59,306.24,95900000,yfinance
2017-06-13,306.25,308.29,306.25,308.02,94400000,yfinance
2017-06-14,309.53,310.05,307.03,307.95,113400000,yfinance
2017-06-15,308.02,308.83,305.04,306.69,95400000,yfinance
2017-06-16,306.97,307.4,305.82,306.79,87800000,yfinance
2017-06-19,307.14,309.29,306.19,308.61,87800000,yfinance
2017-06-20,310.55,310.63,308.72,309.31,122400000,yfinance
2017-06-21,307.61,308.0,306.13,307.52,100900000,yfinance
2017-06-22,308.6,309.47,307.28,309.47,88500000,yfinance
2017-06-23,309.36,310.58,308.96,310.26,81500000,yfinance
2017-06-26,310.53,312.22,310.13,311.89,71900000,yfinance
2017-06-27,311.72,312.95,311.05,312.12,131700000,yfinance
2017-06-28,310.71,312.03,310.47,310.84,94900000,yfinance
2017-06-29,312.86,313.79,312.26,312.56,103100000,yfinance
2017-06-30,310.61,311.76,310.17,311.76,73200000,yfinance
2017-07-03,312.5,312.93,310.85,312.39,71800000,yfinance
2017-07-04,312.42,312.82,309.78,310.46,89200000,yfinance
2017-07-05,309.87,312.1,309.64,311.77,68300000,yfinance
2017-07-06,312.17,312.5,310.76,311.88,73600000,yfinance
2017-07-07,310.17,311.45,309.62,310.66,87700000,yfinance
2017-07-10,311.65,312.41,310.72,311.46,78700000,yfinance
2017-07-11,312.04,313.7,311.5,313.59,85900000,yfinance
2017-07-12,313.5,314.3,313.21,313.58,89100000,yfinance
2017-07-13,315.46,318.4,315.03,316.35,94900000,yfinance
2017-07-14,317.7,318.29,316.81,317.35,103200000,yfinance
2017-07-17,319.22,319.45,317.86,318.52,74500000,yfinance
2017-07-18,318.38,318.66,317.59,318.65,80900000,yfinance
2017-07-19,319.15,319.15,317.52,318.91,77100000,yfinance
2017-07-20,319.68,320.99,318.67,320.61,81100000,yfinance
2017-07-21,320.17,322.01,320.0,321.79,81100000,yfinance
2017-07-24,321.74,322.01,320.82,322.01,71700000,yfinance
2017-07-25,321.7,322.16,319.72,320.15,82700000,yfinance
2017-07-26,320.86,320.9,318.68,319.46,96700000,yfinance
2017-07-27,320.63,321.46,319.51,320.51,75500000,yfinance
2017-07-28,319.01,319.18,313.72,314.13,100400000,yfinance
2017-07-31,312.73,314.81,312.2,314.6,83000000,yfinance
2017-08-01,313.58,318.58,313.19,317.04,81800000,yfinance
2017-08-02,318.58,318.86,317.17,317.69,94000000,yfinance
2017-08-03,316.95,317.02,310.22,312.29,112300000,yfinance
2017-08-04,312.8,314.14,311.89,313.46,79300000,yfinance
2017-08-07,314.34,315.75,313.24,313.96,68400000,yfinance
2017-08-08,314.94,315.66,311.99,313.4,71600000,yfinance
2017-08-09,311.2,312.34,309.18,309.52,73800000,yfinance
2017-08-10,308.3,309.78,305.73,308.37,105200000,yfinance
2017-08-11,303.37,304.96,301.32,302.72,96800000,yfinance
2017-08-14,304.99,305.84,303.75,304.93,68100000,yfinance
2017-08-16,308.27,308.66,306.59,307.16,89400000,yfinance
2017-08-17,307.85,309.58,307.16,309.02,99300000,yfinance
2017-08-18,305.91,309.08,305.9,308.39,77600000,yfinance
2017-08-21,309.09,309.09,307.56,308.14,62900000,yfinance
2017-08-22,308.66,309.93,308.5,309.34,63200000,yfinance
2017-08-23,311.02,311.52,308.85,309.71,62700000,yfinance
2017-08-24,310.14,311.73,309.72,310.73,72200000,yfinance
2017-08-25,311.56,312.16,310.24,311.21,73900000,yfinance
2017-08-28,310.69,311.79,308.89,309.53,63900000,yfinance
2017-08-29,307.46,308.64,304.24,308.64,65600000,yfinance
2017-08-30,309.08,309.65,308.45,309.65,59500000,yfinance
2017-08-31,309.77,310.33,307.14,308.28,99300000,yfinance
2017-09-01,308.85,309.43,306.82,307.78,75700000,yfinance
2017-09-05,305.64,305.66,303.06,304.06,75200000,yfinance
2017-09-06,303.62,303.85,302.41,303.18,91500000,yfinance
2017-09-07,304.4,307.56,304.36,306.97,80400000,yfinance
2017-09-08,307.68,308.1,306.63,307.43,69000000,yfinance
2017-09-11,309.06,311.26,308.95,309.83,81100000,yfinance
2017-09-12,311.7,311.78,309.53,310.42,70400000,yfinance
2017-09-13,311.16,312.24,309.76,310.0,86700000,yfinance
2017-09-14,310.82,312.52,309.75,312.52,132300000,yfinance
2017-09-15,311.19,313.69,310.82,313.69,92800000,yfinance
2017-09-18,314.31,318.93,314.17,318.93,77400000,yfinance
2017-09-19,319.04,319.45,318.03,318.51,89300000,yfinance
2017-09-20,319.1,320.4,317.19,318.48,93200000,yfinance
2017-09-21,318.38,319.23,317.4,318.25,92100000,yfinance
2017-09-25,316.81,317.35,315.3,316.4,78700000,yfinance
2017-09-26,314.96,315.68,313.68,314.29,85800000,yfinance
2017-09-27,314.73,314.73,313.32,313.82,66700000,yfinance
2017-09-28,314.32,315.17,312.88,313.85,70500000,yfinance
2017-09-29,314.6,316.45,314.6,316.27,63200000,yfinance
2017-10-10,321.29,324.0,320.57,322.49,99600000,yfinance
2017-10-11,323.97,326.2,323.43,326.12,86100000,yfinance
2017-10-12,326.58,328.11,325.96,328.11,98800000,yfinance
2017-10-13,327.7,328.44,326.65,327.35,100700000,yfinance
2017-10-16,328.57,329.42,326.99,327.82,85200000,yfinance
2017-10-17,328.69,329.21,327.84,328.51,76900000,yfinance
2017-10-18,328.06,329.43,327.13,328.4,75600000,yfinance
2017-10-19,328.67,329.34,326.04,326.47,90000000,yfinance
2017-10-20,327.08,328.89,327.02,328.89,99600000,yfinance
2017-10-23,330.24,330.55,328.5,329.45,75000000,yfinance
2017-10-24,329.34,330.12,328.91,328.96,70800000,yfinance
2017-10-25,329.75,330.05,327.84,329.31,83800000,yfinance
2017-10-26,328.63,329.65,326.99,326.99,99400000,yfinance
2017-10-27,327.5,329.75,326.62,329.23,90500000,yfinance
2017-10-30,331.72,331.72,329.62,330.38,90400000,yfinance
2017-10-31,330.05,334.4,329.66,333.57,97600000,yfinance
2017-11-01,335.67,338.76,335.6,338.76,93800000,yfinance
2017-11-02,339.33,339.59,336.83,337.53,86200000,yfinance
2017-11-03,339.08,339.12,336.16,338.83,75800000,yfinance
2017-11-06,338.66,339.01,334.53,337.4,78000000,yfinance
2017-11-07,337.23,338.35,336.0,336.76,114200000,yfinance
2017-11-08,335.2,338.9,335.02,337.8,114000000,yfinance
2017-11-09,338.55,338.59,334.99,337.14,109000000,yfinance
2017-11-10,335.64,336.69,334.63,335.96,86200000,yfinance
2017-11-13,336.63,337.34,333.73,334.33,91500000,yfinance
2017-11-14,334.63,334.73,333.13,333.62,94200000,yfinance
2017-11-15,333.39,333.6,331.36,332.17,112600000,yfinance
2017-11-16,332.75,334.92,331.84,334.36,82100000,yfinance
2017-11-17,336.05,338.04,334.18,334.18,92900000,yfinance
2017-11-20,334.43,335.18,332.26,332.92,76800000,yfinance
2017-11-21,333.78,334.92,332.7,333.51,123300000,yfinance
2017-11-22,335.93,337.05,334.62,335.49,114400000,yfinance
2017-11-23,335.66,335.89,333.99,334.51,71000000,yfinance
2017-11-24,334.77,335.44,333.86,335.44,73300000,yfinance
2017-11-27,335.24,335.61,329.47,329.53,91200000,yfinance
2017-11-28,330.19,331.58,328.51,330.99,93000000,yfinance
2017-11-29,331.41,332.22,330.04,330.68,67900000,yfinance
2017-11-30,328.45,329.55,324.82,325.25,121200000,yfinance
2017-12-01,326.85,326.85,324.5,324.78,82200000,yfinance
2017-12-04,326.31,328.77,324.88,328.77,91100000,yfinance
2017-12-05,326.77,330.17,326.34,329.61,97600000,yfinance
2017-12-06,329.48,329.51,324.52,324.52,129600000,yfinance
2017-12-07,325.31,325.53,322.39,323.59,128700000,yfinance
2017-12-08,324.84,325.38,323.42,324.68,125500000,yfinance
2017-12-11,325.13,325.4,323.34,325.09,90600000,yfinance
2017-12-12,325.15,325.26,323.27,324.07,91100000,yfinance
2017-12-13,324.14,326.58,323.13,326.18,90500000,yfinance
2017-12-14,327.0,331.22,324.74,324.74,134200000,yfinance
2017-12-15,327.39,328.34,325.36,326.23,128700000,yfinance
2017-12-18,327.09,327.16,325.64,326.6,103100000,yfinance
2017-12-19,327.62,329.43,325.82,326.76,86100000,yfinance
2017-12-21,325.82,325.88,319.72,319.72,86500000,yfinance
2017-12-22,320.86,321.89,319.55,321.21,81200000,yfinance
2017-12-26,322.14,323.43,318.89,318.89,87500000,yfinance
2017-12-27,318.18,320.25,316.9,320.25,74300000,yfinance
2017-12-28,320.63,324.74,320.34,324.74,68900000,yfinance
2018-01-02,325.73,326.45,324.3,326.0,70700000,yfinance
2018-01-03,327.13,328.37,326.56,327.13,109800000,yfinance
2018-01-04,329.52,329.52,324.58,324.58,106600000,yfinance
2018-01-05,326.06,329.03,325.78,328.97,96200000,yfinance
2018-01-08,330.83,331.65,328.47,331.28,88500000,yfinance
2018-01-09,330.67,332.7,328.53,330.25,101000000,yfinance
2018-01-10,330.87,330.97,327.07,327.61,140700000,yfinance
2018-01-11,326.92,327.98,325.07,325.67,120900000,yfinance
2018-01-12,327.34,327.5,324.22,326.72,143400000,yfinance
2018-01-15,328.57,328.94,326.21,327.39,98400000,yfinance
2018-01-16,327.44,330.5,326.65,330.02,107800000,yfinance
2018-01-17,329.31,330.21,328.03,329.19,95200000,yfinance
2018-01-18,331.03,331.88,328.77,329.13,94900000,yfinance
2018-01-19,329.81,330.55,328.51,329.52,94700000,yfinance
2018-01-22,328.78,328.84,324.56,326.27,80800000,yfinance
2018-01-23,327.42,330.93,327.17,330.93,102500000,yfinance
2018-01-24,330.37,332.44,329.86,330.91,89700000,yfinance
2018-01-25,330.67,334.5,330.6,334.08,124700000,yfinance
2018-01-26,333.75,335.38,332.51,335.38,112900000,yfinance
2018-01-29,337.28,339.27,337.05,338.05,121200000,yfinance
2018-01-30,336.62,337.88,333.4,333.4,109700000,yfinance
2018-01-31,332.38,338.48,331.65,333.38,113800000,yfinance
2018-02-01,335.06,335.66,332.93,333.36,92500000,yfinance
2018-02-02,332.69,332.69,326.3,327.01,100600000,yfinance
2018-02-05,322.05,324.64,320.6,323.29,101900000,yfinance
2018-02-06,316.62,319.15,312.62,318.01,126700000,yfinance
2018-02-07,322.06,322.1,310.47,310.48,106900000,yfinance
2018-02-08,310.84,314.24,309.95,311.62,111600000,yfinance
2018-02-09,303.54,306.34,303.47,304.83,103300000,yfinance
2018-02-12,306.91,309.65,305.17,308.13,84600000,yfinance
2018-02-13,310.45,314.15,309.23,310.87,86800000,yfinance
2018-02-14,313.33,315.53,312.81,314.4,69200000,yfinance
2018-02-19,318.42,318.8,314.51,316.61,70100000,yfinance
2018-02-20,315.19,315.73,312.2,312.83,56000000,yfinance
2018-02-21,313.14,314.95,310.99,314.47,61400000,yfinance
2018-02-22,312.72,313.49,311.13,312.17,65200000,yfinance
2018-02-23,313.89,316.81,313.89,316.81,74300000,yfinance
2018-02-26,318.49,318.6,316.12,317.34,86300000,yfinance
2018-02-27,319.52,320.71,316.83,316.83,69200000,yfinance
2018-02-28,315.89,317.42,312.75,312.86,94900000,yfinance
2018-03-02,310.11,310.42,306.88,308.35,83600000,yfinance
2018-03-05,308.39,308.79,304.46,304.58,66500000,yfinance
2018-03-06,308.15,310.65,306.95,310.46,87800000,yfinance
2018-03-07,311.57,314.11,309.11,311.14,97300000,yfinance
2018-03-08,313.62,314.78,311.04,314.78,92600000,yfinance
2018-03-09,316.06,320.47,314.87,317.67,108400000,yfinance
2018-03-12,321.32,321.86,319.69,320.7,93500000,yfinance
2018-03-13,320.98,322.98,320.37,322.98,96800000,yfinance
2018-03-14,320.72,322.27,320.39,321.99,76100000,yfinance
2018-03-15,322.06,323.44,319.76,322.74,70200000,yfinance
2018-03-16,322.94,323.42,320.3,322.88,75900000,yfinance
2018-03-19,322.57,322.8,319.72,320.35,73100000,yfinance
