date,open,high,low,close,adj_close,volume,symbol,market,source,fetched_at
2026-04-02,290.0,313.489990234375,290.0,309.6099853515625,309.49310302734375,2744900,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-04-06,312.1199951171875,315.8500061035156,305.92999267578125,315.42999267578125,315.3109130859375,1762900,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-04-07,314.4200134277344,320.8599853515625,309.5899963378906,320.4800109863281,320.3590087890625,1894800,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-04-08,344.0299987792969,358.69000244140625,340.0,358.2900085449219,358.1547546386719,5814100,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-04-09,360.0,369.6400146484375,357.2300109863281,364.2099914550781,364.0724792480469,4484300,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-04-10,370.9599914550781,373.0,365.5,367.989990234375,367.85107421875,3113400,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-04-13,365.94000244140625,370.4200134277344,362.0199890136719,370.1300048828125,369.9902648925781,2434700,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-04-14,366.57000732421875,370.0,362.5,365.510009765625,365.37200927734375,2639900,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-04-15,363.0,368.19000244140625,351.9599914550781,364.9599914550781,364.82220458984375,2366600,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-04-16,365.739990234375,369.29998779296875,358.19000244140625,365.9200134277344,365.7818603515625,1818600,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-04-17,375.739990234375,381.4700012207031,371.1000061035156,380.3800048828125,380.23638916015625,2423200,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-04-20,382.7099914550781,384.9700012207031,373.0,375.2099914550781,375.0683288574219,1819400,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-04-21,379.1600036621094,387.45001220703125,375.92999267578125,379.92999267578125,379.78656005859375,1833900,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-04-22,388.8999938964844,390.79998779296875,376.3500061035156,385.17999267578125,385.0345764160156,2223200,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-04-23,389.739990234375,404.8299865722656,389.3699951171875,400.989990234375,400.8385925292969,2476200,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-04-24,408.8299865722656,422.1099853515625,401.1400146484375,418.0799865722656,417.9221496582031,3234600,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-04-27,421.44000244140625,421.44000244140625,389.29998779296875,402.0,401.8482360839844,4027200,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-04-28,389.0,396.3399963378906,374.67999267578125,380.1300048828125,379.9864807128906,4596200,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-04-29,314.5400085449219,335.0,301.8599853515625,306.3299865722656,306.2143249511719,13070500,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-04-30,327.0,353.5400085449219,326.7300109863281,343.4700012207031,343.34033203125,7836300,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-05-01,343.4100036621094,354.0,336.6499938964844,345.4200134277344,345.28961181640625,2876800,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-05-04,344.4200134277344,349.82000732421875,336.760009765625,337.44000244140625,337.3125915527344,3100000,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-05-05,345.5899963378906,366.1300048828125,345.0400085449219,357.1000061035156,356.9651794433594,3565700,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-05-06,368.510009765625,383.0,364.7900085449219,382.4800109863281,382.3356018066406,3836200,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-05-07,378.5400085449219,379.0,345.55999755859375,354.1099853515625,353.9762878417969,5001500,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-05-08,367.0,367.8699951171875,354.239990234375,359.7699890136719,359.6341552734375,3486000,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-05-11,355.6400146484375,367.4700012207031,354.25,366.6400146484375,366.5015869140625,4427900,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-05-12,356.6099853515625,359.8299865722656,340.25,358.45001220703125,358.314697265625,5646000,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-05-13,366.30999755859375,366.8999938964844,350.0199890136719,363.3800048828125,363.2428283691406,3628700,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-05-14,362.0,365.0,353.5899963378906,356.54998779296875,356.4153747558594,2352500,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-05-15,339.57000732421875,346.5899963378906,335.32000732421875,337.8800048828125,337.75244140625,4251900,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-05-18,337.8800048828125,342.0400085449219,315.6700134277344,321.04998779296875,320.92877197265625,4670100,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-05-19,314.1199951171875,325.2099914550781,309.4100036621094,321.5199890136719,321.3985900878906,3489000,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
