code,symbol,name_kr,name,market_type,sector,source,note
204020,204020.KQ,그리티,그리티,코스닥,미분류,KIS종목정보,전체종목마스터
204270,204270.KQ,제이앤티씨,제이앤티씨,코스닥,미분류,KIS종목정보,전체종목마스터
204610,204610.KQ,티쓰리,티쓰리,코스닥,미분류,KIS종목정보,전체종목마스터
204620,204620.KQ,글로벌텍스프리,글로벌텍스프리,코스닥,미분류,KIS종목정보,전체종목마스터
204840,204840.KQ,지엘팜텍,지엘팜텍,코스닥,미분류,KIS종목정보,전체종목마스터
205100,205100.KQ,엑셈,엑셈,코스닥,미분류,KIS종목정보,전체종목마스터
205470,205470.KQ,휴마시스,휴마시스,코스닥,Bio/Healthcare,KIS종목정보,전체종목마스터
205500,205500.KQ,넥써쓰,넥써쓰,코스닥,Game,KIS종목정보,전체종목마스터
206400,206400.KQ,베노티앤알,베노티앤알,코스닥,미분류,KIS종목정보,전체종목마스터
206560,206560.KQ,덱스터,덱스터,코스닥,미분류,KIS종목정보,전체종목마스터
206640,206640.KQ,바디텍메드,바디텍메드,코스닥,Bio/Healthcare,KIS종목정보,전체종목마스터
206650,206650.KQ,유바이오로직스,유바이오로직스,코스닥,Bio/Healthcare,KIS종목정보,전체종목마스터
207760,207760.KQ,미스터블루,미스터블루,코스닥,미분류,KIS종목정보,전체종목마스터
208140,208140.KQ,정다운,정다운,코스닥,미분류,KIS종목정보,전체종목마스터
208350,208350.KQ,지란지교시큐리티,지란지교시큐리티,코스닥,미분류,KIS종목정보,전체종목마스터
208370,208370.KQ,셀바스헬스케어,셀바스헬스케어,코스닥,Bio/Healthcare,KIS종목정보,전체종목마스터
208640,208640.KQ,썸에이지,썸에이지,코스닥,미분류,KIS종목정보,전체종목마스터
208710,208710.KQ,포톤,포톤,코스닥,Auto,KIS종목정보,전체종목마스터
208860,208860.KQ,다산디엠씨,다산디엠씨,코스닥,Machinery/Equipment,KIS종목정보,전체종목마스터
209640,209640.KQ,와이제이링크,와이제이링크,코스닥,미분류,KIS종목정보,전체종목마스터
210120,210120.KQ,캔버스엔,캔버스엔,코스닥,미분류,KIS종목정보,전체종목마스터
211050,211050.KQ,인카금융서비스,인카금융서비스,코스닥,Bank/Finance,KIS종목정보,전체종목마스터
211270,211270.KQ,AP위성,AP위성,코스닥,미분류,KIS종목정보,전체종목마스터
212560,212560.KQ,네오오토,네오오토,코스닥,미분류,KIS종목정보,전체종목마스터
212710,212710.KQ,아이에스티이,아이에스티이,코스닥,미분류,KIS종목정보,전체종목마스터
213420,213420.KQ,덕산네오룩스,덕산네오룩스,코스닥,Display,KIS종목정보,전체종목마스터
214150,214150.KQ,클래시스,클래시스,코스닥,Bio/Healthcare,KIS종목정보,전체종목마스터
214180,214180.KQ,헥토이노베이션,헥토이노베이션,코스닥,Bank/Finance,KIS종목정보,전체종목마스터
214260,214260.KQ,라파스,라파스,코스닥,미분류,KIS종목정보,전체종목마스터
214270,214270.KQ,FSN,FSN,코스닥,미분류,KIS종목정보,전체종목마스터
214370,214370.KQ,케어젠,케어젠,코스닥,미분류,KIS종목정보,전체종목마스터
214430,214430.KQ,아이쓰리시스템,아이쓰리시스템,코스닥,미분류,KIS종목정보,전체종목마스터
214450,214450.KQ,파마리서치,파마리서치,코스닥,미분류,KIS종목정보,전체종목마스터
214610,214610.KQ,롤링스톤,롤링스톤,코스닥,미분류,KIS종목정보,전체종목마스터
214680,214680.KQ,디알텍,디알텍,코스닥,미분류,KIS종목정보,전체종목마스터
215000,215000.KQ,골프존,골프존,코스닥,Textile/Apparel,KIS종목정보,전체종목마스터
215090,215090.KQ,솔디펜스,솔디펜스,코스닥,미분류,KIS종목정보,전체종목마스터
215100,215100.KQ,로보로보,로보로보,코스닥,AI/Software,KIS종목정보,전체종목마스터
215200,215200.KQ,메가스터디교육,메가스터디교육,코스닥,Education,KIS종목정보,전체종목마스터
215360,215360.KQ,우리산업,우리산업,코스닥,Machinery/Equipment,KIS종목정보,전체종목마스터
215380,215380.KQ,우정바이오,우정바이오,코스닥,Bio/Healthcare,KIS종목정보,전체종목마스터
215480,215480.KQ,토박스코리아,토박스코리아,코스닥,미분류,KIS종목정보,전체종목마스터
215600,215600.KQ,신라젠,신라젠,코스닥,Bio/Healthcare,KIS종목정보,전체종목마스터
215790,215790.KQ,이노인스트루먼트,이노인스트루먼트,코스닥,미분류,KIS종목정보,전체종목마스터
216050,216050.KQ,인크로스,인크로스,코스닥,Entertainment/Media,KIS종목정보,전체종목마스터
216080,216080.KQ,제테마,제테마,코스닥,Bio/Healthcare,KIS종목정보,전체종목마스터
217190,217190.KQ,제너셈,제너셈,코스닥,Semiconductor,KIS종목정보,전체종목마스터
217270,217270.KQ,넵튠,넵튠,코스닥,Game,KIS종목정보,전체종목마스터
217330,217330.KQ,싸이토젠,싸이토젠,코스닥,미분류,KIS종목정보,전체종목마스터
217480,217480.KQ,에스디생명공학,에스디생명공학,코스닥,Insurance,KIS종목정보,전체종목마스터
217500,217500.KQ,러셀,러셀,코스닥,미분류,KIS종목정보,전체종목마스터
217730,217730.KQ,강스템바이오텍,강스템바이오텍,코스닥,Bio/Healthcare,KIS종목정보,전체종목마스터
217820,217820.KQ,원익피앤이,원익피앤이,코스닥,Semiconductor,KIS종목정보,전체종목마스터
218150,218150.KQ,미래생명자원,미래생명자원,코스닥,Insurance,KIS종목정보,전체종목마스터
218410,218410.KQ,RFHIC,RFHIC,코스닥,Telecom,KIS종목정보,전체종목마스터
219130,219130.KQ,타이거일렉,타이거일렉,코스닥,Semiconductor,KIS종목정보,전체종목마스터
219420,219420.KQ,링크제니시스,링크제니시스,코스닥,미분류,KIS종목정보,전체종목마스터
219550,219550.KQ,디와이디,디와이디,코스닥,Cosmetics,KIS종목정보,전체종목마스터
219750,219750.KQ,한국비티비,한국비티비,코스닥,미분류,KIS종목정보,전체종목마스터
220100,220100.KQ,퓨쳐켐,퓨쳐켐,코스닥,미분류,KIS종목정보,전체종목마스터
