signalDate,symbol,setup,regime,rsi14,distMa20Pct,entry,grossPnlPct,netPnlPct,outcome,barsHeld,exitDate
2013-10-28,KOSPI,BREAKOUT,SIDE,68.7,1.2,2046.67,-3.389,-3.889,LOSS,10,2013-11-11
2013-10-29,KOSPI,BREAKOUT,SIDE,67.6,1.2,2055.0,-2.896,-3.396,LOSS,10,2013-11-12
2013-10-30,KOSPI,BREAKOUT,BULL,70.0,1.5,2050.96,-4.0,-4.5,LOSS,10,2013-11-13
2013-11-22,KOSDAQ,BOTTOM_CATCH,SIDE,27.4,-2.8,505.78,0.107,-0.393,LOSS,10,2013-12-06
2013-11-28,KOSPI,BREAKOUT,BULL,64.1,1.9,2044.85,-4.0,-4.5,LOSS,10,2013-12-12
2013-12-18,KOSPI,BOTTOM_CATCH,SIDE,24.2,-1.2,1996.79,-2.179,-2.679,LOSS,10,2014-01-06
2013-12-20,KOSDAQ,BOTTOM_CATCH,SIDE,14.9,-2.5,490.32,3.969,3.469,WIN,10,2014-01-08
2014-01-23,KOSDAQ,BREAKOUT,SIDE,91.5,2.8,522.25,-0.724,-1.224,LOSS,10,2014-02-10
2014-01-24,KOSDAQ,BREAKOUT,SIDE,83.6,2.0,509.12,1.921,1.421,WIN,10,2014-02-11
2014-02-18,KOSDAQ,BREAKOUT,BULL,73.4,1.6,527.33,0.798,0.298,WIN,10,2014-03-04
2014-02-19,KOSDAQ,BREAKOUT,BULL,75.2,2.4,530.28,1.224,0.724,WIN,10,2014-03-05
2014-02-20,KOSDAQ,BREAKOUT,BULL,63.4,1.5,528.48,2.242,1.742,WIN,10,2014-03-06
2014-02-21,KOSDAQ,BREAKOUT,BULL,68.4,2.0,530.38,2.523,2.023,WIN,10,2014-03-07
2014-02-24,KOSDAQ,BREAKOUT,BULL,75.7,1.6,529.28,2.439,1.939,WIN,10,2014-03-10
2014-02-25,KOSDAQ,BREAKOUT,BULL,81.2,1.9,529.59,3.416,2.916,WIN,10,2014-03-11
2014-02-26,KOSDAQ,BREAKOUT,BULL,79.1,1.8,530.5,1.659,1.159,WIN,10,2014-03-12
2014-02-27,KOSDAQ,BREAKOUT,BULL,73.6,1.5,529.86,3.331,2.831,WIN,10,2014-03-13
2014-02-28,KOSDAQ,BREAKOUT,BULL,70.1,1.5,529.23,2.842,2.342,WIN,10,2014-03-14
2014-03-03,KOSDAQ,BREAKOUT,BULL,70.6,1.5,528.18,1.446,0.946,WIN,10,2014-03-17
2014-03-04,KOSDAQ,BREAKOUT,SIDE,70.6,1.6,535.74,1.01,0.51,WIN,10,2014-03-18
2014-03-05,KOSDAQ,BREAKOUT,BULL,74.5,2.3,538.29,0.736,0.236,WIN,10,2014-03-19
2014-03-06,KOSDAQ,BREAKOUT,SIDE,76.6,2.6,542.54,-0.138,-0.638,LOSS,10,2014-03-20
2014-03-07,KOSDAQ,BREAKOUT,SIDE,80.1,3.0,545.63,0.216,-0.284,LOSS,10,2014-03-21
2014-03-10,KOSDAQ,BREAKOUT,SIDE,74.4,2.5,544.85,0.138,-0.362,LOSS,10,2014-03-24
2014-03-11,KOSDAQ,BREAKOUT,BULL,75.2,3.2,548.12,-1.655,-2.155,LOSS,10,2014-03-25
2014-03-12,KOSDAQ,BREAKOUT,SIDE,67.2,1.5,542.2,0.356,-0.144,LOSS,10,2014-03-26
2014-03-13,KOSDAQ,BREAKOUT,BEAR,71.1,2.8,542.87,-0.26,-0.76,LOSS,10,2014-03-27
2014-03-14,KOSDAQ,BREAKOUT,BEAR,69.5,2.0,545.36,-0.231,-0.731,LOSS,10,2014-03-28
2014-03-18,KOSDAQ,BREAKOUT,SIDE,60.5,1.1,544.55,0.832,0.332,WIN,10,2014-04-01
2014-03-19,KOSDAQ,BREAKOUT,SIDE,62.1,1.2,541.4,3.001,2.501,WIN,10,2014-04-02
2014-03-20,KOSDAQ,BREAKOUT,SIDE,61.2,0.9,545.21,2.164,1.664,WIN,10,2014-04-03
2014-03-21,KOSDAQ,BREAKOUT,SIDE,63.9,1.7,549.35,2.019,1.519,WIN,10,2014-04-04
2014-03-24,KOSDAQ,BREAKOUT,SIDE,61.6,1.3,545.79,1.546,1.046,WIN,10,2014-04-07
2014-04-01,KOSPI,BREAKOUT,BULL,71.5,2.0,2000.13,-0.393,-0.893,LOSS,10,2014-04-15
2014-04-02,KOSPI,BREAKOUT,BULL,72.2,2.2,1999.42,-0.361,-0.861,LOSS,10,2014-04-16
2014-04-03,KOSPI,BREAKOUT,BULL,78.2,1.9,1987.84,0.212,-0.288,LOSS,10,2014-04-17
2014-04-03,KOSDAQ,BREAKOUT,BULL,61.0,2.3,559.14,1.182,0.682,WIN,10,2014-04-17
2014-04-04,KOSPI,BREAKOUT,BULL,73.5,1.6,1984.29,1.007,0.507,WIN,10,2014-04-18
2014-04-04,KOSDAQ,BREAKOUT,BULL,73.3,2.7,557.58,2.448,1.948,WIN,10,2014-04-18
2014-04-07,KOSPI,BREAKOUT,BULL,71.0,1.6,1977.61,1.093,0.593,WIN,10,2014-04-21
2014-04-07,KOSDAQ,BREAKOUT,BULL,62.2,1.5,553.47,2.857,2.357,WIN,10,2014-04-21
2014-04-08,KOSPI,BREAKOUT,BULL,73.3,1.7,1997.98,0.312,-0.188,LOSS,10,2014-04-22
2014-04-08,KOSDAQ,BREAKOUT,BULL,61.2,1.4,556.73,2.56,2.06,WIN,10,2014-04-22
2014-04-09,KOSPI,BREAKOUT,BULL,87.3,1.8,2007.71,-0.366,-0.866,LOSS,10,2014-04-23
2014-04-10,KOSPI,BREAKOUT,BULL,86.6,2.1,1985.28,0.658,0.158,WIN,10,2014-04-24
2014-04-11,KOSPI,BREAKOUT,BULL,75.7,1.4,1993.81,-1.111,-1.611,LOSS,10,2014-04-25
2014-04-14,KOSPI,BREAKOUT,BULL,78.7,1.2,2008.49,-1.953,-2.453,LOSS,10,2014-04-28
2014-04-14,KOSDAQ,BREAKOUT,BULL,72.5,2.3,565.13,-1.446,-1.946,LOSS,10,2014-04-28
2014-04-15,KOSPI,BREAKOUT,SIDE,67.7,0.8,1994.31,-1.481,-1.981,LOSS,10,2014-04-29
2014-04-15,KOSDAQ,BREAKOUT,SIDE,69.5,2.1,564.45,-1.325,-1.825,LOSS,10,2014-04-29
2014-04-16,KOSPI,BREAKOUT,SIDE,60.9,0.6,2000.47,-1.934,-2.434,LOSS,10,2014-04-30
2014-04-16,KOSDAQ,BREAKOUT,SIDE,75.9,2.6,568.8,-1.663,-2.163,LOSS,10,2014-04-30
2014-04-17,KOSDAQ,BREAKOUT,SIDE,74.1,2.4,568.0,-1.644,-2.144,LOSS,10,2014-05-02
2014-04-18,KOSPI,BREAKOUT,BULL,63.3,0.9,2006.21,-3.306,-3.806,LOSS,10,2014-05-07
2014-04-18,KOSDAQ,BREAKOUT,BULL,81.0,3.1,573.05,-3.961,-4.461,LOSS,10,2014-05-07
2014-04-21,KOSDAQ,BREAKOUT,BULL,73.9,2.6,570.76,-4.0,-4.5,LOSS,10,2014-05-08
2014-04-22,KOSDAQ,BREAKOUT,BULL,68.8,2.6,573.68,-4.0,-4.5,LOSS,8,2014-05-07
2014-04-23,KOSDAQ,BREAKOUT,BULL,60.5,1.4,567.73,-4.0,-4.5,LOSS,8,2014-05-08
2014-05-08,KOSPI,BOTTOM_CATCH,SIDE,28.6,-1.7,1953.48,3.179,2.679,WIN,10,2014-05-22
2014-05-20,KOSPI,BREAKOUT,BULL,67.7,1.4,2003.48,0.254,-0.246,LOSS,10,2014-06-03
2014-05-21,KOSPI,BREAKOUT,SIDE,67.3,1.2,2015.41,-0.989,-1.489,LOSS,10,2014-06-05
2014-05-22,KOSPI,BREAKOUT,BULL,72.0,1.5,2013.09,-1.145,-1.645,LOSS,10,2014-06-09
2014-05-23,KOSPI,BREAKOUT,BULL,74.3,1.6,2016.21,-0.219,-0.719,LOSS,10,2014-06-10
2014-05-26,KOSPI,BREAKOUT,SIDE,71.5,1.2,2014.87,-0.01,-0.51,LOSS,10,2014-06-11
2014-05-27,KOSPI,BREAKOUT,SIDE,75.8,0.6,2000.26,0.569,0.069,WIN,10,2014-06-12
2014-05-28,KOSPI,BREAKOUT,BULL,77.6,1.4,2020.67,-1.476,-1.976,LOSS,10,2014-06-13
2014-05-29,KOSPI,BREAKOUT,SIDE,73.4,1.1,2015.37,-1.081,-1.581,LOSS,10,2014-06-16
2014-05-30,KOSPI,BREAKOUT,SIDE,61.7,0.1,1998.81,0.137,-0.363,LOSS,10,2014-06-17
2014-07-10,KOSPI,BREAKOUT,SIDE,65.5,0.3,1988.93,1.895,1.395,WIN,10,2014-07-24
2014-07-15,KOSPI,BREAKOUT,BULL,63.9,0.8,2015.67,2.297,1.797,WIN,10,2014-07-29
2014-07-17,KOSPI,BREAKOUT,BULL,66.3,1.1,2007.12,3.438,2.938,WIN,10,2014-07-31
2014-07-18,KOSDAQ,BREAKOUT,BULL,78.2,2.3,563.76,-4.0,-4.5,LOSS,7,2014-07-29
2014-07-21,KOSPI,BREAKOUT,BULL,61.5,0.7,2021.18,2.931,2.431,WIN,10,2014-08-04
2014-07-21,KOSDAQ,BREAKOUT,BULL,74.2,2.2,563.24,-4.0,-4.5,LOSS,6,2014-07-29
2014-07-22,KOSDAQ,BREAKOUT,BULL,73.5,2.5,567.35,-4.0,-4.5,LOSS,5,2014-07-29
2014-07-23,KOSPI,BREAKOUT,BULL,61.5,1.0,2032.94,1.367,0.867,WIN,10,2014-08-06
2014-07-23,KOSDAQ,BREAKOUT,BULL,68.3,1.8,565.25,-4.0,-4.5,LOSS,4,2014-07-29
2014-07-24,KOSPI,BREAKOUT,BULL,61.2,0.8,2030.04,1.205,0.705,WIN,10,2014-08-07
2014-07-25,KOSPI,BREAKOUT,BULL,68.3,1.1,2035.96,-0.239,-0.739,LOSS,10,2014-08-08
2014-07-25,KOSDAQ,BREAKOUT,BULL,62.6,1.2,564.26,-4.0,-4.5,LOSS,2,2014-07-29
2014-07-28,KOSPI,BREAKOUT,BULL,72.9,1.7,2054.03,-0.714,-1.214,LOSS,10,2014-08-11
2014-07-29,KOSPI,BREAKOUT,BULL,81.0,2.2,2064.47,-1.114,-1.614,LOSS,10,2014-08-12
2014-07-30,KOSPI,BREAKOUT,BULL,84.0,3.1,2081.75,-0.931,-1.431,LOSS,10,2014-08-13
2014-07-31,KOSPI,BREAKOUT,BULL,89.8,2.6,2063.71,-0.024,-0.524,LOSS,10,2014-08-14
2014-08-01,KOSPI,BREAKOUT,BULL,86.8,2.3,2080.77,-1.328,-1.828,LOSS,10,2014-08-18
2014-08-01,KOSDAQ,BOTTOM_CATCH,BULL,31.6,-2.5,543.8,3.181,2.681,WIN,10,2014-08-18
2014-08-04,KOSPI,BREAKOUT,BULL,85.2,2.4,2076.17,-0.242,-0.742,LOSS,10,2014-08-19
2014-08-05,KOSPI,BREAKOUT,BULL,74.1,1.6,2062.93,0.477,-0.023,LOSS,10,2014-08-20
2014-08-06,KOSPI,BREAKOUT,SIDE,68.5,1.2,2062.24,-0.874,-1.374,LOSS,10,2014-08-21
2014-08-07,KOSPI,BREAKOUT,SIDE,65.6,0.7,2049.51,0.351,-0.149,LOSS,10,2014-08-22
2014-08-13,KOSPI,BREAKOUT,BULL,61.6,0.7,2065.69,0.487,-0.013,LOSS,10,2014-08-28
2014-08-19,KOSDAQ,BREAKOUT,BULL,73.1,2.0,564.75,0.707,0.207,WIN,10,2014-09-02
2014-08-20,KOSDAQ,BREAKOUT,BULL,72.0,1.9,564.6,1.204,0.704,WIN,10,2014-09-03
2014-08-21,KOSDAQ,BREAKOUT,SIDE,82.1,2.1,565.04,0.683,0.183,WIN,10,2014-09-04
2014-08-22,KOSDAQ,BREAKOUT,SIDE,81.7,2.7,568.54,0.674,0.174,WIN,10,2014-09-05
2014-08-25,KOSDAQ,BREAKOUT,BULL,72.2,2.3,567.5,1.093,0.593,WIN,10,2014-09-11
2014-08-26,KOSDAQ,BREAKOUT,SIDE,79.1,2.9,570.33,0.056,-0.444,LOSS,10,2014-09-12
2014-08-27,KOSDAQ,BREAKOUT,BULL,76.4,2.5,569.53,-0.66,-1.16,LOSS,10,2014-09-15
2014-08-28,KOSDAQ,BREAKOUT,BULL,81.0,2.7,570.52,0.323,-0.177,LOSS,10,2014-09-16
2014-08-29,KOSPI,BREAKOUT,BULL,64.5,0.4,2067.8,-0.251,-0.751,LOSS,10,2014-09-17
2014-08-29,KOSDAQ,BREAKOUT,BULL,87.7,2.4,572.8,0.381,-0.119,LOSS,10,2014-09-17
2014-09-01,KOSPI,BREAKOUT,BULL,61.7,0.3,2065.97,-0.882,-1.382,LOSS,10,2014-09-18
2014-09-01,KOSDAQ,BREAKOUT,BULL,79.0,1.6,567.48,1.672,1.172,WIN,10,2014-09-18
2014-09-02,KOSDAQ,BREAKOUT,SIDE,81.2,1.7,570.13,1.973,1.473,WIN,10,2014-09-19
2014-09-03,KOSDAQ,BREAKOUT,SIDE,79.3,2.0,573.5,0.671,0.171,WIN,10,2014-09-22
2014-09-04,KOSDAQ,BREAKOUT,SIDE,68.1,1.4,569.99,0.977,0.477,WIN,10,2014-09-23
2014-09-05,KOSDAQ,BREAKOUT,SIDE,68.7,1.8,574.89,0.962,0.462,WIN,10,2014-09-24
2014-09-11,KOSDAQ,BREAKOUT,SIDE,68.4,1.7,575.46,0.351,-0.149,LOSS,10,2014-09-25
2014-09-12,KOSDAQ,BREAKOUT,SIDE,63.5,1.0,571.64,1.053,0.553,WIN,10,2014-09-26
2014-09-17,KOSDAQ,BREAKOUT,BULL,63.2,1.2,577.65,-1.845,-2.345,LOSS,10,2014-10-01
2014-09-18,KOSDAQ,BREAKOUT,SIDE,61.4,1.4,580.1,-1.769,-2.269,LOSS,10,2014-10-02
2014-09-19,KOSDAQ,BREAKOUT,SIDE,67.0,2.0,583.44,-2.943,-3.443,LOSS,10,2014-10-06
2014-09-24,KOSDAQ,BREAKOUT,SIDE,64.7,1.5,583.58,-4.0,-4.5,LOSS,10,2014-10-10
2014-10-14,KOSDAQ,BOTTOM_CATCH,BEAR,30.2,-4.3,546.95,2.805,2.305,WIN,10,2014-10-28
2014-10-20,KOSPI,BOTTOM_CATCH,BEAR,20.7,-2.6,1923.62,1.526,1.026,WIN,10,2014-11-03
2014-10-22,KOSPI,BOTTOM_CATCH,SIDE,29.1,-1.6,1932.43,-0.052,-0.552,LOSS,10,2014-11-05
2014-11-11,KOSDAQ,BOTTOM_CATCH,BULL,32.0,-1.2,547.98,-0.299,-0.799,LOSS,10,2014-11-25
2014-12-12,KOSPI,BOTTOM_CATCH,BEAR,25.7,-2.2,1903.12,1.3,0.8,WIN,10,2014-12-29
2015-01-14,KOSDAQ,BREAKOUT,SIDE,82.6,4.5,575.25,3.327,2.827,WIN,10,2015-01-28
2015-01-15,KOSDAQ,BREAKOUT,SIDE,87.5,5.4,582.31,1.856,1.356,WIN,10,2015-01-29
2015-01-16,KOSDAQ,BREAKOUT,SIDE,81.6,4.3,583.59,1.369,0.869,WIN,10,2015-01-30
2015-01-19,KOSDAQ,BREAKOUT,SIDE,84.0,3.9,580.14,1.746,1.246,WIN,10,2015-02-02
2015-01-20,KOSDAQ,BREAKOUT,BULL,84.0,4.2,584.34,1.535,1.035,WIN,10,2015-02-03
2015-01-21,KOSDAQ,BREAKOUT,BULL,83.6,4.1,587.17,1.884,1.384,WIN,10,2015-02-04
2015-01-22,KOSDAQ,BREAKOUT,BULL,71.8,2.7,582.77,3.096,2.596,WIN,10,2015-02-05
2015-01-23,KOSDAQ,BREAKOUT,BULL,73.4,4.1,591.2,2.187,1.687,WIN,10,2015-02-06
2015-01-26,KOSDAQ,BREAKOUT,BULL,76.8,3.8,593.19,0.094,-0.406,LOSS,10,2015-02-09
2015-01-27,KOSDAQ,BREAKOUT,BULL,72.5,2.9,587.77,0.881,0.381,WIN,10,2015-02-10
2015-01-28,KOSDAQ,BREAKOUT,BULL,73.2,3.5,594.74,1.121,0.621,WIN,10,2015-02-11
2015-01-29,KOSDAQ,BREAKOUT,BULL,68.3,2.9,596.94,0.888,0.388,WIN,10,2015-02-12
2015-01-30,KOSDAQ,BREAKOUT,BULL,65.4,2.3,591.75,2.758,2.258,WIN,10,2015-02-13
2015-02-02,KOSDAQ,BREAKOUT,BULL,68.4,1.8,592.35,3.007,2.507,WIN,10,2015-02-16
2015-02-03,KOSDAQ,BREAKOUT,SIDE,68.3,2.0,596.53,2.107,1.607,WIN,10,2015-02-17
2015-02-04,KOSDAQ,BREAKOUT,BULL,66.9,2.5,600.87,2.438,1.938,WIN,10,2015-02-23
2015-02-05,KOSDAQ,BREAKOUT,BULL,74.1,2.7,605.86,2.55,2.05,WIN,10,2015-02-24
2015-02-06,KOSDAQ,BREAKOUT,BULL,75.5,3.0,605.88,1.764,1.264,WIN,10,2015-02-25
2015-02-11,KOSDAQ,BREAKOUT,SIDE,69.6,1.9,604.69,2.831,2.331,WIN,10,2015-03-02
2015-02-12,KOSDAQ,BREAKOUT,SIDE,63.3,1.9,604.76,3.453,2.953,WIN,10,2015-03-03
2015-02-13,KOSDAQ,BREAKOUT,BULL,66.6,2.6,610.59,3.236,2.736,WIN,10,2015-03-04
2015-02-16,KOSDAQ,BREAKOUT,BULL,71.1,2.7,611.92,3.188,2.688,WIN,10,2015-03-05
2015-02-17,KOSDAQ,BREAKOUT,BULL,65.5,2.3,613.37,3.663,3.163,WIN,10,2015-03-06
2015-02-23,KOSDAQ,BREAKOUT,BULL,71.3,3.1,616.66,2.043,1.543,WIN,10,2015-03-09
2015-02-24,KOSPI,BREAKOUT,BULL,64.0,1.2,1988.47,-0.186,-0.686,LOSS,10,2015-03-10
2015-02-24,KOSDAQ,BREAKOUT,BULL,76.2,3.7,625.12,-0.501,-1.001,LOSS,10,2015-03-10
2015-02-25,KOSPI,BREAKOUT,BULL,67.7,1.8,1993.27,-0.624,-1.124,LOSS,10,2015-03-11
2015-02-25,KOSDAQ,BREAKOUT,BULL,71.8,2.6,618.06,0.251,-0.249,LOSS,10,2015-03-11
2015-02-26,KOSPI,BREAKOUT,BULL,69.0,1.8,1992.76,-1.113,-1.613,LOSS,10,2015-03-12
2015-02-26,KOSDAQ,BREAKOUT,BULL,70.6,2.5,620.65,1.208,0.708,WIN,10,2015-03-12
2015-02-27,KOSPI,BREAKOUT,BULL,61.0,1.3,1996.72,-0.547,-1.047,LOSS,10,2015-03-13
2015-02-27,KOSDAQ,BREAKOUT,BULL,71.8,3.4,627.61,1.058,0.558,WIN,10,2015-03-13
2015-03-02,KOSPI,BREAKOUT,BULL,70.7,1.8,2002.5,-0.758,-1.258,LOSS,10,2015-03-16
2015-03-02,KOSDAQ,BREAKOUT,BULL,67.4,2.7,625.53,1.578,1.078,WIN,10,2015-03-16
2015-03-03,KOSPI,BREAKOUT,BULL,71.3,1.9,2001.76,1.406,0.906,WIN,10,2015-03-17
2015-03-03,KOSDAQ,BREAKOUT,BULL,67.6,3.1,627.27,1.4,0.9,WIN,10,2015-03-17
2015-03-04,KOSPI,BREAKOUT,BULL,75.0,1.6,1996.81,1.585,1.085,WIN,10,2015-03-18
2015-03-04,KOSDAQ,BREAKOUT,BULL,83.1,3.5,633.07,-0.644,-1.144,LOSS,10,2015-03-18
2015-03-05,KOSPI,BREAKOUT,BULL,84.2,1.5,2003.97,1.693,1.193,WIN,10,2015-03-19
2015-03-05,KOSDAQ,BREAKOUT,BULL,84.6,3.4,634.52,-0.427,-0.927,LOSS,10,2015-03-19
2015-03-06,KOSPI,BREAKOUT,BULL,85.0,2.1,2004.94,1.611,1.111,WIN,10,2015-03-20
2015-03-06,KOSDAQ,BREAKOUT,BULL,83.4,3.7,636.83,0.51,0.01,WIN,10,2015-03-20
2015-03-09,KOSPI,BREAKOUT,SIDE,72.8,1.0,2000.66,1.796,1.296,WIN,10,2015-03-23
2015-03-09,KOSDAQ,BREAKOUT,SIDE,73.6,2.4,632.54,1.225,0.725,WIN,10,2015-03-23
2015-03-10,KOSPI,BREAKOUT,SIDE,63.1,0.5,1971.04,3.568,3.068,WIN,10,2015-03-24
2015-03-11,KOSPI,BREAKOUT,SIDE,60.5,0.2,1979.22,3.213,2.713,WIN,10,2015-03-25
2015-03-12,KOSDAQ,BREAKOUT,SIDE,64.3,1.6,631.74,1.708,1.208,WIN,10,2015-03-26
2015-03-13,KOSDAQ,BREAKOUT,SIDE,64.2,2.3,636.47,0.573,0.073,WIN,10,2015-03-27
2015-03-16,KOSDAQ,BREAKOUT,SIDE,61.4,2.2,638.92,1.224,0.724,WIN,10,2015-03-30
2015-03-17,KOSPI,BREAKOUT,BULL,63.6,2.2,2032.19,0.435,-0.065,LOSS,10,2015-03-31
2015-03-17,KOSDAQ,BREAKOUT,BULL,67.0,2.0,638.41,1.892,1.392,WIN,10,2015-03-31
2015-03-18,KOSPI,BREAKOUT,BULL,62.3,1.9,2047.13,-0.912,-1.412,LOSS,10,2015-04-01
2015-03-19,KOSPI,BREAKOUT,BULL,67.9,2.2,2037.13,-0.396,-0.896,LOSS,10,2015-04-02
2015-03-20,KOSPI,BREAKOUT,BULL,64.9,2.0,2043.22,0.108,-0.392,LOSS,10,2015-04-03
2015-03-20,KOSDAQ,BREAKOUT,BULL,64.1,2.0,643.55,2.252,1.752,WIN,10,2015-04-03
2015-03-23,KOSPI,BREAKOUT,BULL,63.4,1.8,2035.08,0.558,0.058,WIN,10,2015-04-06
2015-03-23,KOSDAQ,BREAKOUT,BULL,62.0,1.9,640.5,3.38,2.88,WIN,10,2015-04-06
2015-03-24,KOSPI,BREAKOUT,BULL,66.2,1.8,2043.16,0.189,-0.311,LOSS,10,2015-04-07
2015-03-25,KOSPI,BREAKOUT,BULL,66.5,1.8,2027.2,1.581,1.081,WIN,10,2015-04-08
2015-03-25,KOSDAQ,BREAKOUT,BULL,64.8,3.1,647.17,3.223,2.723,WIN,10,2015-04-08
2015-03-27,KOSPI,BREAKOUT,SIDE,61.0,0.5,2026.6,3.018,2.518,WIN,10,2015-04-10
2015-03-30,KOSPI,BREAKOUT,SIDE,68.1,0.9,2042.31,2.772,2.272,WIN,10,2015-04-13
2015-03-30,KOSDAQ,BREAKOUT,SIDE,68.9,1.9,650.75,5.938,5.438,WIN,10,2015-04-13
2015-03-31,KOSPI,BREAKOUT,SIDE,72.8,1.3,2035.4,3.75,3.25,WIN,10,2015-04-14
2015-03-31,KOSDAQ,BREAKOUT,SIDE,73.1,2.3,650.27,5.336,4.836,WIN,10,2015-04-14
2015-04-01,KOSPI,BREAKOUT,SIDE,71.5,0.6,2036.9,4.078,3.578,WIN,10,2015-04-15
2015-04-01,KOSDAQ,BREAKOUT,SIDE,68.8,2.1,653.41,6.279,5.779,WIN,10,2015-04-15
2015-04-02,KOSPI,BREAKOUT,BULL,68.0,0.6,2035.83,5.112,4.612,WIN,10,2015-04-16
2015-04-02,KOSDAQ,BREAKOUT,BULL,65.4,2.0,653.46,6.863,6.363,WIN,10,2015-04-16
2015-04-03,KOSPI,BREAKOUT,BULL,71.5,1.3,2049.87,4.568,4.068,WIN,10,2015-04-17
2015-04-03,KOSDAQ,BREAKOUT,BULL,69.1,3.0,660.85,6.968,6.468,WIN,10,2015-04-17
2015-04-06,KOSDAQ,BREAKOUT,BULL,70.8,3.4,667.62,5.893,5.393,WIN,10,2015-04-20
2015-04-07,KOSPI,BREAKOUT,BULL,60.1,1.1,2048.75,4.688,4.188,WIN,10,2015-04-21
2015-04-07,KOSDAQ,BREAKOUT,BULL,81.4,3.7,669.37,6.745,6.245,WIN,10,2015-04-21
2015-04-08,KOSPI,BREAKOUT,BULL,61.2,1.5,2060.3,4.057,3.557,WIN,10,2015-04-22
2015-04-08,KOSDAQ,BREAKOUT,BULL,80.9,3.5,671.6,4.726,4.226,WIN,10,2015-04-22
2015-04-09,KOSPI,BREAKOUT,BULL,61.4,1.3,2066.32,5.183,4.683,WIN,10,2015-04-23
2015-04-09,KOSDAQ,BREAKOUT,BULL,81.1,4.5,684.24,1.204,0.704,WIN,10,2015-04-23
2015-04-10,KOSPI,BREAKOUT,BULL,70.8,2.4,2094.1,3.137,2.637,WIN,10,2015-04-24
2015-04-10,KOSDAQ,BREAKOUT,BULL,82.5,4.9,688.17,0.373,-0.127,LOSS,10,2015-04-24
2015-04-13,KOSPI,BREAKOUT,BULL,72.2,2.7,2101.76,2.654,2.154,WIN,10,2015-04-27
2015-04-13,KOSDAQ,BREAKOUT,BULL,84.0,5.6,691.82,1.094,0.594,WIN,10,2015-04-27
2015-04-14,KOSPI,BREAKOUT,BULL,74.5,3.1,2114.56,1.566,1.066,WIN,10,2015-04-28
2015-04-14,KOSDAQ,BREAKOUT,BULL,76.0,4.6,689.66,1.034,0.534,WIN,10,2015-04-28
2015-04-15,KOSPI,BREAKOUT,BULL,87.8,3.3,2134.14,0.398,-0.102,LOSS,10,2015-04-29
2015-04-15,KOSDAQ,BREAKOUT,BULL,89.3,5.5,699.32,-0.519,-1.019,LOSS,10,2015-04-29
2015-04-16,KOSPI,BREAKOUT,BULL,91.1,4.0,2142.72,-0.726,-1.226,LOSS,10,2015-04-30
2015-04-16,KOSDAQ,BREAKOUT,BULL,93.1,5.5,703.45,-2.053,-2.553,LOSS,10,2015-04-30
2015-04-17,KOSPI,BREAKOUT,BULL,90.7,3.9,2126.55,0.267,-0.233,LOSS,10,2015-05-04
2015-04-17,KOSDAQ,BREAKOUT,BULL,93.3,6.3,700.8,-3.268,-3.768,LOSS,10,2015-05-04
2015-04-20,KOSPI,BREAKOUT,BULL,90.1,3.8,2153.42,-2.268,-2.768,LOSS,10,2015-05-06
2015-04-20,KOSDAQ,BREAKOUT,BULL,92.9,5.8,712.89,-4.0,-4.5,LOSS,2,2015-04-22
2015-04-21,KOSPI,BREAKOUT,BULL,98.1,3.5,2146.59,-2.59,-3.09,LOSS,10,2015-05-07
2015-04-21,KOSDAQ,BREAKOUT,BULL,94.0,6.3,718.89,-4.0,-4.5,LOSS,1,2015-04-22
2015-04-22,KOSPI,BREAKOUT,BULL,97.4,3.2,2156.94,-4.0,-4.5,LOSS,9,2015-05-07
2015-04-23,KOSPI,BREAKOUT,BULL,97.6,4.2,2181.24,-4.0,-4.5,LOSS,8,2015-05-07
2015-04-24,KOSPI,BREAKOUT,BULL,88.6,3.2,2169.14,-4.0,-4.5,LOSS,7,2015-05-07
2015-04-27,KOSPI,BREAKOUT,BULL,87.2,2.8,2162.5,-4.0,-4.5,LOSS,6,2015-05-07
2015-04-28,KOSPI,BREAKOUT,BULL,80.2,2.1,2155.01,-4.0,-4.5,LOSS,5,2015-05-07
2015-05-21,KOSDAQ,BREAKOUT,SIDE,60.5,3.1,718.99,-1.63,-2.13,LOSS,10,2015-06-05
2015-05-22,KOSDAQ,BREAKOUT,BULL,63.6,2.7,715.91,0.073,-0.427,LOSS,10,2015-06-08
2015-05-26,KOSDAQ,BREAKOUT,BULL,68.3,1.9,705.7,2.382,1.882,WIN,10,2015-06-09
2015-05-28,KOSDAQ,BREAKOUT,SIDE,71.3,1.8,710.62,0.898,0.398,WIN,10,2015-06-11
2015-05-29,KOSDAQ,BREAKOUT,SIDE,69.0,2.1,714.09,-0.237,-0.737,LOSS,10,2015-06-12
2015-06-01,KOSDAQ,BREAKOUT,BEAR,66.3,2.5,718.0,-1.692,-2.192,LOSS,10,2015-06-15
2015-06-22,KOSDAQ,BREAKOUT,SIDE,68.9,3.0,740.57,1.545,1.045,WIN,10,2015-07-06
2015-06-23,KOSDAQ,BREAKOUT,BULL,78.1,3.5,743.17,-1.821,-2.321,LOSS,10,2015-07-07
2015-06-24,KOSDAQ,BREAKOUT,BULL,77.9,4.1,747.71,-4.0,-4.5,LOSS,4,2015-06-30
