market,symbol,name,corp_code,title,date,rcept_no,source,url,collection_status,collection_message,collected_at
kr,,현대커머셜,00603278,투자설명서(일괄신고),20260721,20260721001357,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721001357,000,정상,2026-07-21 22:08:59
kr,179530,애드바이오텍,01022902,[기재정정]주요사항보고서(전환사채권발행결정),20260721,20260721001321,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721001321,000,정상,2026-07-21 22:08:59
kr,000500,가온전선,00104768,[기재정정]임원ㆍ주요주주특정증권등소유상황보고서,20260721,20260721001356,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721001356,000,정상,2026-07-21 22:08:59
kr,,블루홀스튜디오,01530021,[기재정정]대규모기업집단현황공시[연1회공시및1/4분기용(개별회사)],20260721,20260721001355,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721001355,000,정상,2026-07-21 22:08:59
kr,119850,지엔씨에너지,00626464,[기재정정]단일판매ㆍ공급계약체결              ,20260721,20260721901430,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721901430,000,정상,2026-07-21 22:08:59
kr,023760,한국캐피탈,00149594,일괄신고추가서류,20260721,20260721001354,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721001354,000,정상,2026-07-21 22:08:59
kr,005930,삼성전자,00126380,임원ㆍ주요주주특정증권등소유상황보고서,20260721,20260721001353,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721001353,000,정상,2026-07-21 22:08:59
kr,,라이징윙스,01475335,[기재정정]대규모기업집단현황공시[연1회공시및1/4분기용(개별회사)],20260721,20260721001352,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721001352,000,정상,2026-07-21 22:08:59
kr,032800,판타지오,00231691,정정신고서제출요구( 2026.07.06. 제출 증권신고서(지분증권) ),20260721,20260721100081,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721100081,000,정상,2026-07-21 22:08:59
kr,005930,삼성전자,00126380,임원ㆍ주요주주특정증권등소유상황보고서,20260721,20260721001351,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721001351,000,정상,2026-07-21 22:08:59
kr,122870,와이지엔터테인먼트,00613318,주식등의대량보유상황보고서(일반),20260721,20260721001350,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721001350,000,정상,2026-07-21 22:08:59
kr,013700,까뮤이앤씨,00129420,주식등의대량보유상황보고서(일반),20260721,20260721001349,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721001349,000,정상,2026-07-21 22:08:59
kr,005930,삼성전자,00126380,임원ㆍ주요주주특정증권등소유상황보고서,20260721,20260721001348,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721001348,000,정상,2026-07-21 22:08:59
kr,179530,애드바이오텍,01022902,[기재정정]주주총회소집결의              (임시주주총회),20260721,20260721901380,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721901380,000,정상,2026-07-21 22:08:59
kr,259960,크래프톤,00760971,[기재정정]대규모기업집단현황공시[연1회공시및1/4분기용(대표회사)],20260721,20260721001347,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721001347,000,정상,2026-07-21 22:08:59
kr,005930,삼성전자,00126380,임원ㆍ주요주주특정증권등소유상황보고서,20260721,20260721001346,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721001346,000,정상,2026-07-21 22:08:59
kr,005930,삼성전자,00126380,임원ㆍ주요주주특정증권등소유상황보고서,20260721,20260721001345,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721001345,000,정상,2026-07-21 22:08:59
kr,,빅웨이브로보틱스,01722066,[기재정정]증권신고서(지분증권),20260721,20260721001344,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721001344,000,정상,2026-07-21 22:08:59
kr,900120,씨엑스아이,00800084,임원ㆍ주요주주특정증권등거래계획보고서,20260721,20260721001342,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721001342,000,정상,2026-07-21 22:08:59
kr,,키움캐피탈,01339389,투자설명서(일괄신고),20260721,20260721001341,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721001341,000,정상,2026-07-21 22:08:59
kr,,현대커머셜,00603278,일괄신고추가서류,20260721,20260721001340,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721001340,000,정상,2026-07-21 22:08:59
kr,090150,아이윈,00365624,주식등의대량보유상황보고서(일반),20260721,20260721001339,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721001339,000,정상,2026-07-21 22:08:59
kr,005930,삼성전자,00126380,임원ㆍ주요주주특정증권등소유상황보고서,20260721,20260721001338,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721001338,000,정상,2026-07-21 22:08:59
kr,005930,삼성전자,00126380,임원ㆍ주요주주특정증권등소유상황보고서,20260721,20260721001337,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721001337,000,정상,2026-07-21 22:08:59
kr,039290,인포뱅크,00243757,[기재정정]주식매수선택권부여에관한신고,20260721,20260721001336,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721001336,000,정상,2026-07-21 22:08:59
kr,,키움캐피탈,01339389,일괄신고추가서류,20260721,20260721001335,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721001335,000,정상,2026-07-21 22:08:59
kr,001500,현대차증권,00137997,투자설명서(일괄신고),20260721,20260721001334,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721001334,000,정상,2026-07-21 22:08:59
kr,005930,삼성전자,00126380,임원ㆍ주요주주특정증권등소유상황보고서,20260721,20260721001333,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721001333,000,정상,2026-07-21 22:08:59
kr,,이채널,00372271,[기재정정]대규모기업집단현황공시[연1회공시및1/4분기용(개별회사)],20260721,20260721001332,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721001332,000,정상,2026-07-21 22:08:59
kr,005930,삼성전자,00126380,임원ㆍ주요주주특정증권등소유상황보고서,20260721,20260721001331,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721001331,000,정상,2026-07-21 22:08:59
kr,005930,삼성전자,00126380,임원ㆍ주요주주특정증권등소유상황보고서,20260721,20260721001330,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721001330,000,정상,2026-07-21 22:08:59
kr,005930,삼성전자,00126380,임원ㆍ주요주주특정증권등소유상황보고서,20260721,20260721001329,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721001329,000,정상,2026-07-21 22:08:59
kr,006050,국영지앤엠,00104537,임원ㆍ주요주주특정증권등소유상황보고서,20260721,20260721001328,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721001328,000,정상,2026-07-21 22:08:59
kr,,키움인베스트먼트,00307213,[기재정정]대규모기업집단현황공시[연1회공시및1/4분기용(개별회사)],20260721,20260721001327,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721001327,000,정상,2026-07-21 22:08:59
kr,340810,시선AI,01315042,[기재정정]주요사항보고서(유상증자결정),20260721,20260721001292,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721001292,000,정상,2026-07-21 22:08:59
kr,001500,현대차증권,00137997,일괄신고추가서류(파생결합사채-주가연계파생결합사채),20260721,20260721001326,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721001326,000,정상,2026-07-21 22:08:59
kr,005930,삼성전자,00126380,임원ㆍ주요주주특정증권등소유상황보고서,20260721,20260721001325,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721001325,000,정상,2026-07-21 22:08:59
kr,900120,씨엑스아이,00800084,주식병합결정              ,20260721,20260721901370,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721901370,000,정상,2026-07-21 22:08:59
kr,005930,삼성전자,00126380,임원ㆍ주요주주특정증권등소유상황보고서,20260721,20260721001324,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721001324,000,정상,2026-07-21 22:08:59
kr,090150,아이윈,00365624,임원ㆍ주요주주특정증권등소유상황보고서,20260721,20260721001323,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721001323,000,정상,2026-07-21 22:08:59
kr,005930,삼성전자,00126380,임원ㆍ주요주주특정증권등소유상황보고서,20260721,20260721001322,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721001322,000,정상,2026-07-21 22:08:59
kr,900120,씨엑스아이,00800084,주요사항보고서(유상증자결정),20260721,20260721001257,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721001257,000,정상,2026-07-21 22:08:59
kr,005930,삼성전자,00126380,임원ㆍ주요주주특정증권등소유상황보고서,20260721,20260721001319,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721001319,000,정상,2026-07-21 22:08:59
kr,005930,삼성전자,00126380,임원ㆍ주요주주특정증권등소유상황보고서,20260721,20260721001318,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721001318,000,정상,2026-07-21 22:08:59
kr,005930,삼성전자,00126380,임원ㆍ주요주주특정증권등소유상황보고서,20260721,20260721001317,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721001317,000,정상,2026-07-21 22:08:59
kr,008470,부스타,00124276,권리락              (무상증자),20260721,20260721901391,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721901391,000,정상,2026-07-21 22:08:59
kr,000500,가온전선,00104768,주식등의대량보유상황보고서(일반),20260721,20260721001316,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721001316,000,정상,2026-07-21 22:08:59
kr,,에스엠랩,01475274,[기재정정]사업보고서 (2025.12),20260721,20260721001315,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721001315,000,정상,2026-07-21 22:08:59
kr,005930,삼성전자,00126380,임원ㆍ주요주주특정증권등소유상황보고서,20260721,20260721001314,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721001314,000,정상,2026-07-21 22:08:59
kr,005930,삼성전자,00126380,임원ㆍ주요주주특정증권등소유상황보고서,20260721,20260721001313,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721001313,000,정상,2026-07-21 22:08:59
kr,005930,삼성전자,00126380,임원ㆍ주요주주특정증권등소유상황보고서,20260721,20260721001312,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721001312,000,정상,2026-07-21 22:08:59
kr,005930,삼성전자,00126380,임원ㆍ주요주주특정증권등소유상황보고서,20260721,20260721001311,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721001311,000,정상,2026-07-21 22:08:59
kr,011420,갤럭시아에스엠,00129554,[기재정정]최대주주등소유주식변동신고서              ,20260721,20260721801387,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721801387,000,정상,2026-07-21 22:08:59
kr,005930,삼성전자,00126380,임원ㆍ주요주주특정증권등소유상황보고서,20260721,20260721001310,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721001310,000,정상,2026-07-21 22:08:59
kr,129260,인터지스,00151368,특수관계인과의수익증권거래,20260721,20260721001309,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721001309,000,정상,2026-07-21 22:08:59
kr,005930,삼성전자,00126380,임원ㆍ주요주주특정증권등소유상황보고서,20260721,20260721001308,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721001308,000,정상,2026-07-21 22:08:59
kr,005930,삼성전자,00126380,임원ㆍ주요주주특정증권등소유상황보고서,20260721,20260721001307,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721001307,000,정상,2026-07-21 22:08:59
kr,005930,삼성전자,00126380,임원ㆍ주요주주특정증권등소유상황보고서,20260721,20260721001306,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721001306,000,정상,2026-07-21 22:08:59
kr,000500,가온전선,00104768,최대주주등소유주식변동신고서              ,20260721,20260721801379,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721801379,000,정상,2026-07-21 22:08:59
kr,005930,삼성전자,00126380,임원ㆍ주요주주특정증권등소유상황보고서,20260721,20260721001305,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721001305,000,정상,2026-07-21 22:08:59
kr,005930,삼성전자,00126380,임원ㆍ주요주주특정증권등소유상황보고서,20260721,20260721001304,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721001304,000,정상,2026-07-21 22:08:59
kr,900120,씨엑스아이,00800084,[기재정정]주주총회소집결의              (임시주주총회),20260721,20260721901311,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721901311,000,정상,2026-07-21 22:08:59
kr,138930,BNK금융지주,00858364,기업설명회(IR)개최(안내공시)              ,20260721,20260721801376,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721801376,000,정상,2026-07-21 22:08:59
kr,005930,삼성전자,00126380,임원ㆍ주요주주특정증권등소유상황보고서,20260721,20260721001303,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721001303,000,정상,2026-07-21 22:08:59
kr,005930,삼성전자,00126380,임원ㆍ주요주주특정증권등소유상황보고서,20260721,20260721001302,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721001302,000,정상,2026-07-21 22:08:59
kr,005930,삼성전자,00126380,임원ㆍ주요주주특정증권등소유상황보고서,20260721,20260721001301,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721001301,000,정상,2026-07-21 22:08:59
kr,000500,가온전선,00104768,임원ㆍ주요주주특정증권등소유상황보고서,20260721,20260721001300,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721001300,000,정상,2026-07-21 22:08:59
kr,,더제니스홀딩스,01777491,특수관계인으로부터채권매수,20260721,20260721001299,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721001299,000,정상,2026-07-21 22:08:59
kr,005930,삼성전자,00126380,임원ㆍ주요주주특정증권등소유상황보고서,20260721,20260721001298,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721001298,000,정상,2026-07-21 22:08:59
kr,,오케이벤처스,01642362,특수관계인으로부터자금차입,20260722,20260722000015,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722000015,000,정상,2026-07-22 09:28:18
kr,034220,LG디스플레이,00105873,연결재무제표기준영업(잠정)실적(공정공시)              ,20260722,20260722800138,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722800138,000,정상,2026-07-22 09:28:18
kr,,아프로에프앤아이대부,00431909,특수관계인에대한자금대여,20260722,20260722000014,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722000014,000,정상,2026-07-22 09:28:18
kr,,아프로에프앤아이대부,00431909,특수관계인으로부터자금차입,20260722,20260722000013,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722000013,000,정상,2026-07-22 09:28:18
kr,048830,엔피케이,00108490,임원ㆍ주요주주특정증권등소유상황보고서,20260722,20260722000012,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722000012,000,정상,2026-07-22 09:28:18
kr,,오케이넥스트,00349945,특수관계인에대한자금대여,20260722,20260722000010,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722000010,000,정상,2026-07-22 09:28:18
kr,003450,케이비증권,00164876,[기재정정]일괄신고추가서류(파생결합사채-주가연계파생결합사채),20260722,20260722000008,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722000008,000,정상,2026-07-22 09:28:18
kr,005940,NH투자증권,00120182,일괄신고추가서류(파생결합증권-주가연계증권),20260722,20260722000007,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722000007,000,정상,2026-07-22 09:28:18
kr,048830,엔피케이,00108490,임원ㆍ주요주주특정증권등소유상황보고서,20260722,20260722000006,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722000006,000,정상,2026-07-22 09:28:18
kr,090080,평화산업,00573579,임원ㆍ주요주주특정증권등소유상황보고서,20260722,20260722000005,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722000005,000,정상,2026-07-22 09:28:18
kr,367000,플래티어,01454341,단일판매ㆍ공급계약체결              ,20260722,20260722900107,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722900107,000,정상,2026-07-22 09:28:18
kr,,첼린저제사십차유동화전문유한회사,01992610,[기재정정]자산양도등의등록신청서,20260721,20260721000862,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721000862,000,정상,2026-07-22 09:28:18
kr,,첼린저제삼십구차유동화전문유한회사,01958351,[기재정정]자산양도등의등록신청서,20260721,20260721000799,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721000799,000,정상,2026-07-22 09:28:18
kr,,첼린저제삼십팔차유동화전문유한회사,01933565,[기재정정]자산양도등의등록신청서,20260721,20260721000775,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721000775,000,정상,2026-07-22 09:28:18
kr,,첼린저제삼십칠차유동화전문유한회사,01807774,[기재정정]자산양도등의등록신청서,20260721,20260721000730,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721000730,000,정상,2026-07-22 09:28:18
kr,,첼린저제삼십육차유동화전문유한회사,01768943,[기재정정]자산양도등의등록신청서,20260721,20260721000689,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721000689,000,정상,2026-07-22 09:28:18
kr,,첼린저제삼십삼차유동화전문유한회사,01582398,[기재정정]자산양도등의등록신청서,20260721,20260721000648,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721000648,000,정상,2026-07-22 09:28:18
kr,,첼린저제삼십오차유동화전문유한회사,01653492,[기재정정]자산양도등의등록신청서,20260721,20260721000539,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721000539,000,정상,2026-07-22 09:28:18
kr,,첼린저제삼십사차유동화전문유한회사,01613379,[기재정정]자산양도등의등록신청서,20260721,20260721000511,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721000511,000,정상,2026-07-22 09:28:18
kr,003450,케이비증권,00164876,증권발행실적보고서,20260722,20260722000002,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722000002,000,정상,2026-07-22 09:28:18
kr,,유가증권시장본부,00420301,기타시장안내(금일NXT경쟁매매대상종목지정으로인한KRX시간외단일가매매제외종목안내(유가증권시장))              ,20260722,20260722800027,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722800027,000,정상,2026-07-22 09:28:18
kr,,코스닥시장본부,00332149,기타시장안내(금일NXT경쟁매매대상종목지정으로인한KRX시간외단일가매매제외종목안내(코스닥시장))              ,20260722,20260722900026,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722900026,000,정상,2026-07-22 09:28:18
kr,009420,한올바이오파마,00162586,투자판단관련주요경영사항              ,20260722,20260722800003,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722800003,000,정상,2026-07-22 09:28:18
kr,,BNK자산운용,00686776,효력발생안내( 2026.7.21. 제출 일괄신고서(집합투자증권-신탁형) ),20260722,20260721100039,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721100039,000,정상,2026-07-22 09:28:18
kr,,BaillieGiffordWorldwideFundsplc,01776766,효력발생안내( 2026.7.21. 제출 일괄신고서(집합투자증권-회사형) ),20260722,20260721100002,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721100002,000,정상,2026-07-22 09:28:18
kr,,KB자산운용,00104500,효력발생안내( 2026.7.6. 제출 증권신고서(집합투자증권-신탁형) ),20260722,20260721100086,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721100086,000,정상,2026-07-22 09:28:18
kr,,KB자산운용,00104500,효력발생안내( 2026.7.21. 제출 일괄신고서(집합투자증권-신탁형) ),20260722,20260721100084,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721100084,000,정상,2026-07-22 09:28:18
kr,,비엔피파리바펀드(BNPParibasFunds),00908261,효력발생안내( 2026.7.21. 제출 일괄신고서(집합투자증권-회사형) ),20260722,20260721100079,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721100079,000,정상,2026-07-22 09:28:18
kr,,삼성액티브자산운용,01194731,효력발생안내( 2026.7.21. 제출 일괄신고서(집합투자증권-신탁형) ),20260722,20260721100085,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721100085,000,정상,2026-07-22 09:28:18
kr,,삼성자산운용,00260453,효력발생안내( 2026.7.15. 제출 일괄신고서(집합투자증권-신탁형) ),20260722,20260721100078,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721100078,000,정상,2026-07-22 09:28:18
kr,,삼성자산운용,00260453,효력발생안내( 2026.7.15. 제출 일괄신고서(집합투자증권-신탁형) ),20260722,20260721100077,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721100077,000,정상,2026-07-22 09:28:18
kr,,삼성자산운용,00260453,효력발생안내( 2026.7.15. 제출 일괄신고서(집합투자증권-신탁형) ),20260722,20260721100076,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721100076,000,정상,2026-07-22 09:28:18
kr,,삼성자산운용,00260453,효력발생안내( 2026.7.15. 제출 일괄신고서(집합투자증권-신탁형) ),20260722,20260721100075,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721100075,000,정상,2026-07-22 09:28:18
kr,,삼성자산운용,00260453,효력발생안내( 2026.7.15. 제출 일괄신고서(집합투자증권-신탁형) ),20260722,20260721100074,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721100074,000,정상,2026-07-22 09:28:18
kr,,삼성자산운용,00260453,효력발생안내( 2026.7.15. 제출 일괄신고서(집합투자증권-신탁형) ),20260722,20260721100073,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721100073,000,정상,2026-07-22 09:28:18
kr,,삼성자산운용,00260453,효력발생안내( 2026.7.15. 제출 일괄신고서(집합투자증권-신탁형) ),20260722,20260721100072,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721100072,000,정상,2026-07-22 09:28:18
kr,,삼성자산운용,00260453,효력발생안내( 2026.7.15. 제출 일괄신고서(집합투자증권-신탁형) ),20260722,20260721100071,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721100071,000,정상,2026-07-22 09:28:18
kr,,삼성자산운용,00260453,효력발생안내( 2026.7.15. 제출 일괄신고서(집합투자증권-신탁형) ),20260722,20260721100070,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721100070,000,정상,2026-07-22 09:28:18
kr,,삼성자산운용,00260453,효력발생안내( 2026.7.15. 제출 일괄신고서(집합투자증권-신탁형) ),20260722,20260721100069,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721100069,000,정상,2026-07-22 09:28:18
kr,,삼성자산운용,00260453,효력발생안내( 2026.7.15. 제출 일괄신고서(집합투자증권-신탁형) ),20260722,20260721100068,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721100068,000,정상,2026-07-22 09:28:18
kr,,삼성자산운용,00260453,효력발생안내( 2026.7.15. 제출 일괄신고서(집합투자증권-신탁형) ),20260722,20260721100067,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721100067,000,정상,2026-07-22 09:28:18
kr,,삼성자산운용,00260453,효력발생안내( 2026.7.15. 제출 일괄신고서(집합투자증권-신탁형) ),20260722,20260721100066,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721100066,000,정상,2026-07-22 09:28:18
kr,,삼성자산운용,00260453,효력발생안내( 2026.7.15. 제출 일괄신고서(집합투자증권-신탁형) ),20260722,20260721100065,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721100065,000,정상,2026-07-22 09:28:18
kr,,삼성자산운용,00260453,효력발생안내( 2026.7.15. 제출 일괄신고서(집합투자증권-신탁형) ),20260722,20260721100064,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721100064,000,정상,2026-07-22 09:28:18
kr,,삼성자산운용,00260453,효력발생안내( 2026.7.15. 제출 일괄신고서(집합투자증권-신탁형) ),20260722,20260721100063,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721100063,000,정상,2026-07-22 09:28:18
kr,,삼성자산운용,00260453,효력발생안내( 2026.7.15. 제출 일괄신고서(집합투자증권-신탁형) ),20260722,20260721100062,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721100062,000,정상,2026-07-22 09:28:18
kr,,삼성자산운용,00260453,효력발생안내( 2026.7.15. 제출 일괄신고서(집합투자증권-신탁형) ),20260722,20260721100061,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721100061,000,정상,2026-07-22 09:28:18
kr,,삼성자산운용,00260453,효력발생안내( 2026.7.15. 제출 일괄신고서(집합투자증권-신탁형) ),20260722,20260721100060,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721100060,000,정상,2026-07-22 09:28:18
kr,,삼성자산운용,00260453,효력발생안내( 2026.7.15. 제출 일괄신고서(집합투자증권-신탁형) ),20260722,20260721100059,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721100059,000,정상,2026-07-22 09:28:18
kr,,삼성자산운용,00260453,효력발생안내( 2026.7.15. 제출 일괄신고서(집합투자증권-신탁형) ),20260722,20260721100058,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721100058,000,정상,2026-07-22 09:28:18
kr,,삼성자산운용,00260453,효력발생안내( 2026.7.15. 제출 일괄신고서(집합투자증권-신탁형) ),20260722,20260721100057,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721100057,000,정상,2026-07-22 09:28:18
kr,,삼성자산운용,00260453,효력발생안내( 2026.7.15. 제출 일괄신고서(집합투자증권-신탁형) ),20260722,20260721100056,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721100056,000,정상,2026-07-22 09:28:18
kr,,삼성자산운용,00260453,효력발생안내( 2026.7.15. 제출 일괄신고서(집합투자증권-신탁형) ),20260722,20260721100055,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721100055,000,정상,2026-07-22 09:28:18
kr,,삼성자산운용,00260453,효력발생안내( 2026.7.15. 제출 일괄신고서(집합투자증권-신탁형) ),20260722,20260721100054,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721100054,000,정상,2026-07-22 09:28:18
kr,,삼성자산운용,00260453,효력발생안내( 2026.7.15. 제출 일괄신고서(집합투자증권-신탁형) ),20260722,20260721100053,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721100053,000,정상,2026-07-22 09:28:18
kr,,삼성자산운용,00260453,효력발생안내( 2026.7.15. 제출 일괄신고서(집합투자증권-신탁형) ),20260722,20260721100052,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721100052,000,정상,2026-07-22 09:28:18
kr,,삼성자산운용,00260453,효력발생안내( 2026.7.15. 제출 일괄신고서(집합투자증권-신탁형) ),20260722,20260721100051,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721100051,000,정상,2026-07-22 09:28:18
